PMCID	PMID	CORDID	Alternative Document IDs	Drug Name	Drug ID	Clinical Trial ID	Clinical Trial ID Type
PMCID:PMC7207108	PMID:32437797	CORDID:3zy5dgxz	DOI:10.1016/j.lfs.2020.117765,PII:S0024-3205(20)30513-0,PUBLISHER-ID:117765	imatinib	DRUGBANK:DB00619	NCT04280224	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7207108	PMID:32437797	CORDID:3zy5dgxz	DOI:10.1016/j.lfs.2020.117765,PII:S0024-3205(20)30513-0,PUBLISHER-ID:117765	imatinib	DRUGBANK:DB00619	NCT04286503	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7207108	PMID:32437797	CORDID:3zy5dgxz	DOI:10.1016/j.lfs.2020.117765,PII:S0024-3205(20)30513-0,PUBLISHER-ID:117765	imatinib	DRUGBANK:DB00619	NCT04303507	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7207108	PMID:32437797	CORDID:3zy5dgxz	DOI:10.1016/j.lfs.2020.117765,PII:S0024-3205(20)30513-0,PUBLISHER-ID:117765	imatinib	DRUGBANK:DB00619	NCT04305106	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7207108	PMID:32437797	CORDID:3zy5dgxz	DOI:10.1016/j.lfs.2020.117765,PII:S0024-3205(20)30513-0,PUBLISHER-ID:117765	imatinib	DRUGBANK:DB00619	NCT04311177	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7207108	PMID:32437797	CORDID:3zy5dgxz	DOI:10.1016/j.lfs.2020.117765,PII:S0024-3205(20)30513-0,PUBLISHER-ID:117765	imatinib	DRUGBANK:DB00619	NCT04312009	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7207108	PMID:32437797	CORDID:3zy5dgxz	DOI:10.1016/j.lfs.2020.117765,PII:S0024-3205(20)30513-0,PUBLISHER-ID:117765	imatinib	DRUGBANK:DB00619	NCT04315298	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7207108	PMID:32437797	CORDID:3zy5dgxz	DOI:10.1016/j.lfs.2020.117765,PII:S0024-3205(20)30513-0,PUBLISHER-ID:117765	imatinib	DRUGBANK:DB00619	NCT04315896	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7207108	PMID:32437797	CORDID:3zy5dgxz	DOI:10.1016/j.lfs.2020.117765,PII:S0024-3205(20)30513-0,PUBLISHER-ID:117765	imatinib	DRUGBANK:DB00619	NCT04317092	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7207108	PMID:32437797	CORDID:3zy5dgxz	DOI:10.1016/j.lfs.2020.117765,PII:S0024-3205(20)30513-0,PUBLISHER-ID:117765	imatinib	DRUGBANK:DB00619	NCT04318015	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7207108	PMID:32437797	CORDID:3zy5dgxz	DOI:10.1016/j.lfs.2020.117765,PII:S0024-3205(20)30513-0,PUBLISHER-ID:117765	imatinib	DRUGBANK:DB00619	NCT04318444	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7207108	PMID:32437797	CORDID:3zy5dgxz	DOI:10.1016/j.lfs.2020.117765,PII:S0024-3205(20)30513-0,PUBLISHER-ID:117765	imatinib	DRUGBANK:DB00619	NCT04319731	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7207108	PMID:32437797	CORDID:3zy5dgxz	DOI:10.1016/j.lfs.2020.117765,PII:S0024-3205(20)30513-0,PUBLISHER-ID:117765	imatinib	DRUGBANK:DB00619	NCT04321278	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7207108	PMID:32437797	CORDID:3zy5dgxz	DOI:10.1016/j.lfs.2020.117765,PII:S0024-3205(20)30513-0,PUBLISHER-ID:117765	imatinib	DRUGBANK:DB00619	NCT04321421	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7207108	PMID:32437797	CORDID:3zy5dgxz	DOI:10.1016/j.lfs.2020.117765,PII:S0024-3205(20)30513-0,PUBLISHER-ID:117765	imatinib	DRUGBANK:DB00619	NCT04322123	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7207108	PMID:32437797	CORDID:3zy5dgxz	DOI:10.1016/j.lfs.2020.117765,PII:S0024-3205(20)30513-0,PUBLISHER-ID:117765	imatinib	DRUGBANK:DB00619	NCT04323514	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7207108	PMID:32437797	CORDID:3zy5dgxz	DOI:10.1016/j.lfs.2020.117765,PII:S0024-3205(20)30513-0,PUBLISHER-ID:117765	imatinib	DRUGBANK:DB00619	NCT04323631	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7207108	PMID:32437797	CORDID:3zy5dgxz	DOI:10.1016/j.lfs.2020.117765,PII:S0024-3205(20)30513-0,PUBLISHER-ID:117765	imatinib	DRUGBANK:DB00619	NCT04323800	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7207108	PMID:32437797	CORDID:3zy5dgxz	DOI:10.1016/j.lfs.2020.117765,PII:S0024-3205(20)30513-0,PUBLISHER-ID:117765	imatinib	DRUGBANK:DB00619	NCT04324996	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7207108	PMID:32437797	CORDID:3zy5dgxz	DOI:10.1016/j.lfs.2020.117765,PII:S0024-3205(20)30513-0,PUBLISHER-ID:117765	imatinib	DRUGBANK:DB00619	NCT04325672	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7207108	PMID:32437797	CORDID:3zy5dgxz	DOI:10.1016/j.lfs.2020.117765,PII:S0024-3205(20)30513-0,PUBLISHER-ID:117765	imatinib	DRUGBANK:DB00619	NCT04325893	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7207108	PMID:32437797	CORDID:3zy5dgxz	DOI:10.1016/j.lfs.2020.117765,PII:S0024-3205(20)30513-0,PUBLISHER-ID:117765	imatinib	DRUGBANK:DB00619	NCT04326725	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7207108	PMID:32437797	CORDID:3zy5dgxz	DOI:10.1016/j.lfs.2020.117765,PII:S0024-3205(20)30513-0,PUBLISHER-ID:117765	imatinib	DRUGBANK:DB00619	NCT04328272	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7220569	PMID:32405780	CORDID:edf9xjwr	DOI:10.1208/s12249-020-01679-z,PUBLISHER-ID:1679	imatinib	DRUGBANK:DB00619	ChiCTR2000029308	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7220569	PMID:32405780	CORDID:edf9xjwr	DOI:10.1208/s12249-020-01679-z,PUBLISHER-ID:1679	imatinib	DRUGBANK:DB00619	ChiCTR2000029387	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7220569	PMID:32405780	CORDID:edf9xjwr	DOI:10.1208/s12249-020-01679-z,PUBLISHER-ID:1679	imatinib	DRUGBANK:DB00619	ChiCTR2000029573	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7220569	PMID:32405780	CORDID:edf9xjwr	DOI:10.1208/s12249-020-01679-z,PUBLISHER-ID:1679	imatinib	DRUGBANK:DB00619	ChiCTR2000029609	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7220569	PMID:32405780	CORDID:edf9xjwr	DOI:10.1208/s12249-020-01679-z,PUBLISHER-ID:1679	imatinib	DRUGBANK:DB00619	NCT04252664	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7220569	PMID:32405780	CORDID:edf9xjwr	DOI:10.1208/s12249-020-01679-z,PUBLISHER-ID:1679	imatinib	DRUGBANK:DB00619	NCT04257656	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7251579	PMID:32375142	CORDID:xk7djqtd	DOI:10.1159/000508021,PUBLISHER-ID:aha-0001	imatinib	DRUGBANK:DB00619	NCT04320615	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	ChiCTR2000029386	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	ChiCTR2000029539	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	ChiCTR2000029542	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	ChiCTR2000029559	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	ChiCTR2000029609	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	ChiCTR2000029740	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	ChiCTR2000029760	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	ChiCTR2000029761	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	ChiCTR2000029762	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	ChiCTR2000029803	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	ChiCTR2000029826	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	ChiCTR2000029837	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	ChiCTR2000029868	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	ChiCTR2000029898	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	ChiCTR2000029899	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	ChiCTR2000029935	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	ChiCTR2000029939	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	NCT01068912	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	NCT02026349	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	NCT04252274	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	NCT04283461	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	NCT04343976	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	NCT04368728	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7263255	PMID:32497632	CORDID:6sdutr03	DOI:10.1016/j.lfs.2020.117883,PUBLISHER-ID:117883,PUBLISHER-ID:S0024-3205(20)30633-0	imatinib	DRUGBANK:DB00619	NCT04388709	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7276971	PMID:32513299	CORDID:0p5vlaia	DOI:10.1186/s13063-020-04399-8,PUBLISHER-ID:4399	imatinib	DRUGBANK:DB00619	NCT04334265	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7277789	PMID:32455629	CORDID:24m4rh9w	DOI:10.3390/biomedicines8050129,PUBLISHER-ID:biomedicines-08-00129	imatinib	DRUGBANK:DB00619	NCT04334005	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7277789	PMID:32455629	CORDID:24m4rh9w	DOI:10.3390/biomedicines8050129,PUBLISHER-ID:biomedicines-08-00129	imatinib	DRUGBANK:DB00619	NCT04344041	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7277789	PMID:32455629	CORDID:24m4rh9w	DOI:10.3390/biomedicines8050129,PUBLISHER-ID:biomedicines-08-00129	imatinib	DRUGBANK:DB00619	NCT04359329	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7283382	PMID:32581799	CORDID:hct9yh3n	DOI:10.3389/fphar.2020.00836	imatinib	DRUGBANK:DB00619	NCT04311177	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7283382	PMID:32581799	CORDID:hct9yh3n	DOI:10.3389/fphar.2020.00836	imatinib	DRUGBANK:DB00619	NCT04312009	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7303601	PMID:32654986	CORDID:0a5550xw	DOI:10.1016/j.htct.2020.06.005,PUBLISHER-ID:S2531-1379(20)30074-2	imatinib	DRUGBANK:DB00619	NCT04337359	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7305878	PMID:32574699	CORDID:043w3zgy	DOI:10.1016/j.drudis.2020.06.017,PUBLISHER-ID:S1359-6446(20)30245-2	imatinib	DRUGBANK:DB00619	NCT00268593	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7305878	PMID:32574699	CORDID:043w3zgy	DOI:10.1016/j.drudis.2020.06.017,PUBLISHER-ID:S1359-6446(20)30245-2	imatinib	DRUGBANK:DB00619	NCT01764880	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7305878	PMID:32574699	CORDID:043w3zgy	DOI:10.1016/j.drudis.2020.06.017,PUBLISHER-ID:S1359-6446(20)30245-2	imatinib	DRUGBANK:DB00619	NCT04283461	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7305878	PMID:32574699	CORDID:043w3zgy	DOI:10.1016/j.drudis.2020.06.017,PUBLISHER-ID:S1359-6446(20)30245-2	imatinib	DRUGBANK:DB00619	NCT04321096	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7305878	PMID:32574699	CORDID:043w3zgy	DOI:10.1016/j.drudis.2020.06.017,PUBLISHER-ID:S1359-6446(20)30245-2	imatinib	DRUGBANK:DB00619	NCT04324606	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7305878	PMID:32574699	CORDID:043w3zgy	DOI:10.1016/j.drudis.2020.06.017,PUBLISHER-ID:S1359-6446(20)30245-2	imatinib	DRUGBANK:DB00619	NCT04334980	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307309	PMID:32572174	CORDID:wmz3wywi	DOI:10.1038/s41416-020-0948-x,PUBLISHER-ID:948	imatinib	DRUGBANK:DB00619	NCT04324996	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	ChiCTR2000029559	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	ChiCTR2000029600	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	ChiCTR2000029609	CTI:ChineseClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT01899092	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT02898662	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT03891420	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04252274	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04252664	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04257656	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04273529	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04273581	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04273763	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04275245	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04276688	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04280705	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04292730	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04292899	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04302766	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04303299	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04310228	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04311177	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04312009	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04314817	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04315948	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04319900	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04321096	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04321616	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04322565	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04322682	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04323228	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04323514	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04323761	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04326790	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04328012	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04328480	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04333589	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04334005	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04335123	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04335136	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04335786	CTI:AmericanClinicalTrialIdentifier
PMCID:PMC7307820	PMID:32468014	CORDID:de3mqy2d	DOI:10.3892/ijmm.2020.4608,PUBLISHER-ID:ijmm-46-02-0467	imatinib	DRUGBANK:DB00619	NCT04336904	CTI:AmericanClinicalTrialIdentifier
